,building_id,age,area_percentage,height_percentage,land_surface_condition,foundation_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_other,damage_grade
4279,98775,20,35,7,t,u,s,d,0,0,0,0,0,0,0,2
4280,227144,15,14,11,t,r,j,d,0,0,0,0,0,0,0,1
4281,643925,15,11,6,t,r,s,d,0,0,0,0,0,0,0,3
4282,354177,0,3,3,t,r,t,d,0,0,0,0,0,0,0,2
4283,413969,10,4,5,t,r,s,d,0,0,0,0,0,0,0,2
4284,918239,20,11,9,t,i,j,d,0,0,0,0,0,0,0,2
4285,824745,10,6,5,n,r,s,d,0,0,0,0,1,0,0,2
4286,534678,30,8,6,n,r,s,d,0,0,0,0,0,0,0,3
4287,284455,10,8,5,t,r,s,d,0,0,0,0,1,0,1,2
4288,329871,5,18,11,t,r,s,d,1,0,0,0,0,0,0,2
4289,1019792,20,5,5,t,r,t,d,0,0,0,0,0,0,0,2
4290,758263,25,7,3,o,r,s,d,0,0,0,0,1,0,0,3
4291,921749,5,14,3,t,i,t,d,0,0,0,0,0,0,0,1
4292,247143,10,6,5,n,w,s,d,0,0,0,0,0,1,0,2
4293,144782,5,4,5,t,r,s,d,0,0,0,0,0,0,0,2
4294,316002,30,7,5,t,r,s,d,0,0,0,0,0,0,0,2
4295,878033,35,9,7,t,r,s,q,1,0,0,1,0,0,0,2
4296,833672,25,6,4,t,r,s,d,0,0,0,0,0,0,0,2
4297,1022462,20,4,6,n,r,s,d,0,0,0,0,0,0,0,2
4298,833749,30,3,3,n,r,s,d,0,0,0,0,0,0,0,2
4299,654492,10,7,5,t,r,s,d,0,0,0,0,0,0,0,2
4300,181127,60,11,9,t,u,j,d,0,0,1,1,0,0,0,2
4301,399843,25,13,5,n,r,s,d,0,0,0,0,0,0,0,3
4302,153903,5,3,6,t,r,t,d,0,0,0,0,0,0,0,2
4303,336515,60,6,13,t,r,j,d,0,0,0,1,0,0,0,2
4304,221872,5,11,6,t,r,t,d,0,0,0,0,1,1,0,1
4305,203267,10,7,5,t,r,s,d,0,0,0,0,0,0,0,1
4306,384485,20,15,3,t,u,s,d,0,0,0,0,0,0,0,2
4307,494632,40,4,2,t,r,s,d,0,0,0,0,1,0,0,2
4308,954918,10,9,5,n,r,s,d,0,0,0,0,0,0,0,2
4309,182941,45,3,3,t,r,s,d,0,0,0,0,0,0,0,2
4310,21059,5,8,7,t,w,s,d,0,0,0,0,1,0,0,3
4311,479323,10,17,9,t,r,s,d,0,0,1,0,0,0,0,1
4312,209278,15,5,5,t,r,s,d,0,0,0,0,0,0,0,2
4313,971379,25,10,5,t,r,s,d,0,0,0,0,1,0,0,3
4314,354337,25,11,4,t,r,s,d,0,0,0,1,0,0,0,2
4315,918972,5,8,4,t,r,s,d,0,0,0,0,0,0,0,2
4316,724403,30,10,7,t,r,s,d,0,0,0,0,1,0,0,2
4317,355452,110,6,7,t,r,j,d,1,0,0,1,1,0,0,3
4318,131098,40,5,6,t,r,s,d,0,0,0,0,1,0,0,3
4319,17030,25,6,7,t,r,s,d,0,0,0,0,0,0,0,2
4320,130671,15,4,7,t,r,t,d,0,0,0,0,0,0,0,2
4321,409079,30,11,2,o,r,s,d,0,0,0,0,1,0,0,2
4322,820876,15,5,4,t,r,s,q,0,0,0,0,0,0,0,3
4323,29629,0,3,5,t,w,s,d,0,0,0,0,1,0,0,3
4324,690727,40,3,8,t,r,j,d,0,0,0,1,0,0,0,2
4325,459,40,10,8,n,r,s,d,1,0,0,0,1,0,0,1
4326,149104,55,23,12,t,r,s,d,0,0,0,1,0,0,0,2
4327,374973,10,9,4,t,r,s,d,0,0,0,0,0,0,0,3
4328,794654,5,2,2,t,w,s,d,0,0,0,0,1,1,0,2
4329,550457,25,7,6,t,r,s,d,0,0,0,0,0,0,0,3
4330,73173,5,14,6,t,u,t,u,0,0,0,0,0,0,0,1
4331,81315,995,6,5,n,r,s,d,0,0,0,0,0,0,0,2
4332,344814,5,8,9,t,u,t,d,0,0,0,1,0,0,0,2
4333,140632,10,5,5,t,r,s,d,0,0,0,0,0,0,0,2
4334,475187,15,5,8,t,u,s,d,0,0,0,0,1,0,0,3
4335,595666,15,7,6,t,r,s,d,0,0,0,0,0,0,0,3
4336,585250,15,10,5,t,r,s,d,0,0,0,0,0,0,0,2
4337,58295,0,9,9,t,u,s,d,0,0,1,0,1,0,0,2
4338,855750,0,5,7,t,r,s,d,0,0,0,0,0,0,0,1
4339,311069,30,9,5,t,r,s,d,0,0,0,0,1,0,0,1
4340,906449,10,10,5,t,r,s,d,0,0,0,0,0,0,0,1
4341,306729,25,7,5,t,r,t,d,0,0,0,0,1,0,0,2
4342,1000210,10,7,5,t,r,s,d,0,0,0,0,1,0,0,3
4343,804881,5,4,2,t,r,s,d,0,0,0,0,0,0,0,1
4344,587011,35,5,5,t,r,s,d,1,0,0,0,1,0,0,2
4345,47078,0,7,3,o,r,s,d,0,0,0,0,0,0,0,3
4346,219189,30,6,5,t,r,s,d,0,0,0,0,0,0,0,3
4347,701274,10,6,4,t,r,s,d,0,0,0,0,1,0,0,2
4348,318545,0,11,5,t,r,s,d,0,0,0,0,0,0,0,2
4349,414618,5,5,5,n,r,s,q,0,0,0,0,1,0,0,2
4350,967976,10,5,4,o,r,s,d,0,0,0,0,0,0,0,3
4351,423594,15,18,6,t,r,s,d,0,1,0,0,0,0,0,3
4352,504683,30,5,5,t,r,s,d,0,0,0,0,0,0,0,3
4353,1005393,5,6,7,t,r,t,d,0,0,0,0,0,0,0,2
4354,210111,5,18,5,n,r,s,d,0,0,1,0,0,0,0,2
4355,242674,45,8,6,t,r,s,d,0,0,0,0,0,0,0,2
4356,147080,0,6,8,t,r,s,d,0,0,0,0,0,0,0,3
4357,827852,25,6,4,t,r,s,d,0,0,0,0,0,0,0,1
4358,7197,15,9,5,t,r,s,d,0,0,0,0,0,0,0,3
4359,634836,5,6,5,t,r,s,d,0,0,0,0,1,0,0,1
4360,247134,20,8,3,t,w,s,d,0,0,0,0,0,0,1,2
4361,926802,5,8,5,t,r,s,d,0,1,0,0,1,0,0,3
4362,482826,10,3,3,n,w,s,d,0,0,0,0,1,1,0,3
4363,895410,0,4,3,t,u,t,d,0,0,0,0,0,0,0,2
4364,626882,5,6,4,t,w,s,d,0,0,0,0,1,0,0,2
4365,1004009,50,12,8,t,r,s,d,0,0,0,0,0,0,0,2
4366,393593,10,3,5,t,r,s,d,0,1,0,0,0,0,0,1
4367,555931,15,5,5,t,w,s,d,0,0,0,0,1,1,0,3
4368,924752,5,17,7,t,r,s,d,0,0,0,0,0,0,0,2
4369,647303,15,6,5,n,r,s,d,0,0,0,0,0,0,0,3
4370,821578,5,8,5,t,r,s,d,0,0,0,0,0,0,0,2
4371,678512,10,6,5,t,r,s,d,0,0,0,0,0,0,0,2
4372,5414,5,6,3,t,r,s,d,0,0,0,0,0,0,0,2
4373,575655,10,5,7,t,r,s,d,0,0,0,0,0,0,0,3
4374,1010812,5,5,4,t,r,s,d,0,0,0,0,1,0,0,2
4375,771729,50,8,7,t,r,s,d,1,0,0,0,1,0,0,2
4376,467518,40,4,9,t,u,o,d,1,0,0,1,0,0,0,2
4377,416933,5,5,6,t,r,s,d,0,0,0,0,0,0,0,2
4378,786659,15,15,5,t,r,s,d,0,0,0,0,0,0,0,2
4379,86485,10,11,6,t,r,s,d,0,0,0,0,1,0,0,2
4380,504408,5,4,5,t,w,s,d,0,0,0,0,1,0,0,1
4381,374914,15,10,3,o,u,s,d,1,0,0,0,0,0,0,2
4382,754630,25,7,6,t,r,s,d,0,0,0,0,1,0,0,2
4383,682316,5,10,8,n,r,s,d,0,0,0,0,0,0,0,2
4384,322074,5,3,2,t,r,j,d,0,0,0,0,0,0,0,3
4385,900912,70,10,5,t,r,s,d,0,0,0,0,1,0,0,2
4386,397279,30,11,5,n,r,s,d,1,0,0,1,0,0,0,3
4387,972546,20,8,4,t,r,s,d,0,1,0,0,1,1,0,2
4388,739771,40,5,5,t,r,s,d,0,0,0,0,1,0,0,2
4389,614903,25,4,3,t,w,s,d,0,0,0,0,1,0,0,1
4390,466107,0,8,6,t,r,s,d,0,0,0,0,0,0,0,2
4391,812774,30,4,5,n,r,s,d,0,0,0,0,0,0,0,2
4392,1027054,30,13,8,n,r,s,d,1,0,0,1,0,0,0,2
4393,1048341,25,6,5,t,r,s,d,0,1,0,0,1,0,0,3
4394,1034353,15,8,6,t,r,s,d,0,0,0,0,1,0,0,3
4395,972233,20,5,5,t,r,s,d,0,0,0,0,0,0,0,2
4396,803751,30,3,7,t,r,s,d,0,0,0,0,0,0,0,3
4397,931247,15,4,5,t,r,s,d,0,0,0,0,0,0,0,2
4398,899298,25,8,8,t,r,s,d,1,0,0,0,0,0,0,1
4399,906222,40,6,5,t,r,s,d,0,0,0,0,1,0,0,2
4400,280425,5,4,5,t,r,s,d,0,0,0,0,0,0,0,3
4401,223842,995,5,5,t,r,t,d,1,0,0,0,0,0,0,3
4402,440545,15,5,4,t,r,t,d,0,0,0,0,1,0,0,2
4403,874638,15,7,5,t,r,s,d,0,0,0,0,0,0,0,2
4404,505927,20,6,4,t,r,s,d,0,0,0,0,0,0,0,3
4405,1018234,30,3,3,t,r,t,d,0,0,0,0,0,0,0,2
4406,935191,15,6,6,t,w,s,d,0,0,0,0,1,0,0,2
4407,65229,25,7,6,t,r,s,d,1,0,0,0,1,0,0,2
4408,451562,30,9,5,t,r,s,d,0,0,0,0,1,0,0,3
4409,255854,15,6,5,t,r,s,d,0,0,0,0,0,0,0,2
4410,727000,35,7,5,t,r,s,d,0,0,0,0,0,0,0,3
4411,131062,10,7,3,t,r,s,d,0,0,0,0,0,0,0,3
4412,472746,0,11,5,t,i,s,d,0,0,0,0,0,0,0,1
4413,751175,5,8,4,t,r,s,d,0,0,0,0,1,0,0,1
4414,196032,5,17,5,t,r,s,d,0,0,0,0,0,0,0,2
4415,476338,20,6,5,t,r,s,d,0,0,0,0,0,0,0,2
4416,61924,15,8,7,o,r,s,d,1,0,0,0,1,0,0,2
4417,948175,15,8,5,n,u,t,d,0,0,0,1,0,0,0,2
4418,1016731,30,12,7,t,r,s,d,0,0,0,0,1,1,0,2
4419,232052,20,5,7,n,r,t,q,0,0,0,1,0,0,0,3
4420,640222,50,3,5,t,r,s,d,0,0,0,0,0,0,0,2
4421,718135,60,5,13,t,r,j,d,0,0,0,1,0,0,0,3
4422,308202,5,7,8,t,r,s,d,0,0,0,0,0,0,0,3
4423,637882,5,17,7,n,r,s,d,1,0,0,0,0,0,0,3
4424,460205,65,4,5,n,r,s,d,0,0,0,0,0,0,0,2
4425,582020,10,5,5,t,r,s,d,0,0,0,0,0,0,0,2
4426,823296,25,5,4,t,r,s,d,0,0,0,0,1,0,0,3
4427,204979,15,13,5,t,r,s,d,0,0,0,0,0,0,0,3
4428,930188,15,12,8,t,r,s,d,0,0,0,0,0,0,0,2
4429,500090,0,6,6,t,r,s,d,0,0,0,0,0,1,0,2
4430,870216,40,11,9,t,u,j,d,0,0,0,0,0,0,0,3
4431,270983,65,5,5,t,r,s,d,0,0,0,0,1,1,0,3
4432,721735,30,3,3,n,r,s,d,1,0,0,0,0,0,0,3
4433,1010581,40,7,5,t,r,s,d,0,0,0,0,0,0,0,2
4434,148230,20,10,5,t,r,s,d,0,0,0,0,0,0,0,3
4435,488576,25,8,4,t,r,t,d,0,0,0,0,1,1,0,2
4436,892981,0,8,2,t,r,s,d,0,0,0,0,0,0,0,2
4437,672664,25,7,5,t,r,s,d,0,0,0,1,0,0,0,2
4438,891564,85,8,8,t,r,s,d,1,0,0,1,0,0,0,3
4439,444977,15,7,8,t,r,s,d,0,0,0,0,0,0,0,2
4440,10149,15,6,5,t,r,t,d,0,0,0,0,0,0,0,2
4441,403409,50,5,6,n,r,s,d,0,0,0,0,0,0,0,3
4442,321744,15,8,2,t,r,s,d,0,1,0,0,0,0,0,2
4443,419812,0,19,5,t,i,j,d,0,0,0,0,0,0,0,1
4444,655284,25,6,5,t,r,j,d,1,0,0,1,1,0,0,2
4445,21419,5,7,5,t,w,s,d,0,0,0,0,1,0,0,2
4446,255687,20,4,5,t,r,s,d,0,0,0,0,0,0,0,2
4447,484457,10,12,7,t,r,s,d,0,0,0,0,1,0,0,2
4448,169853,10,6,3,t,r,s,d,0,0,0,0,0,0,0,2
4449,994434,25,7,8,t,r,t,d,0,0,0,1,0,0,0,3
4450,874874,25,7,5,t,r,s,d,1,0,0,0,1,0,0,2
4451,827777,25,14,6,t,u,t,d,0,0,1,1,0,0,0,2
4452,55541,5,19,7,t,r,s,d,0,0,0,0,0,0,0,2
4453,288490,20,7,9,t,r,t,d,0,0,0,0,0,0,0,3
4454,234829,20,8,6,n,r,s,d,0,0,0,0,0,0,0,2
4455,377151,15,4,5,t,r,t,d,0,0,0,0,0,0,0,2
4456,492575,0,9,3,t,w,s,d,0,0,0,0,1,1,0,1
4457,385916,20,8,6,t,r,s,u,0,0,0,1,0,0,0,2
4458,94991,20,6,6,n,r,s,d,0,0,0,0,0,0,0,2
4459,423782,45,10,4,t,r,s,d,0,0,0,0,0,0,0,2
4460,692794,20,11,5,t,w,s,d,0,0,0,0,1,0,0,1
4461,705200,5,14,2,t,u,s,d,0,0,0,0,0,0,0,2
4462,268086,20,8,7,t,r,t,d,0,0,0,0,0,0,0,3
4463,829452,20,13,7,t,r,s,d,0,0,0,0,0,0,0,3
4464,200043,10,6,5,t,w,s,d,0,0,0,0,1,1,0,2
4465,274816,15,6,2,t,r,s,d,0,0,0,0,0,0,0,3
4466,856480,0,10,4,t,w,s,u,0,1,0,0,1,0,0,2
4467,748219,20,4,5,t,w,s,d,0,0,0,0,1,1,0,2
4468,120164,5,14,3,t,r,t,d,0,0,0,0,0,0,0,3
4469,83941,30,5,4,t,r,s,d,0,0,0,0,0,0,0,3
4470,363196,20,8,6,t,r,s,d,0,0,0,0,0,0,0,2
4471,981347,20,8,5,t,r,s,d,0,0,0,0,1,1,0,2
4472,129181,10,3,4,t,r,t,d,0,0,1,0,1,0,0,3
4473,354866,35,7,6,t,r,t,d,0,0,0,0,0,0,0,2
4474,917950,0,5,3,n,w,s,d,0,0,0,0,1,1,0,2
4475,412268,5,13,7,t,r,s,d,0,0,0,0,0,0,0,2
4476,835581,10,9,5,t,r,s,d,0,0,0,0,1,1,0,2
4477,59463,20,12,3,o,r,s,d,0,0,0,0,0,0,0,1
4478,227450,995,6,6,t,r,s,d,0,0,0,0,0,0,0,3
4479,566903,0,6,5,t,r,s,d,0,0,0,0,1,0,0,3
4480,965541,5,7,7,t,r,s,d,0,0,0,0,0,0,0,2
4481,928096,15,13,7,o,u,t,d,0,0,0,0,0,0,0,2
4482,975749,20,6,6,t,r,s,d,0,0,0,0,0,0,0,2
4483,940909,15,7,4,t,r,s,d,0,0,0,0,0,0,0,3
4484,425009,15,7,3,t,r,s,d,0,0,0,1,1,0,0,2
4485,347371,45,10,6,t,r,s,d,0,0,0,0,1,1,0,2
4486,870630,0,5,4,n,r,s,d,0,0,0,0,0,0,0,2
4487,641373,30,8,5,t,r,s,d,0,0,0,0,0,0,0,3
4488,312580,30,11,5,t,r,s,d,0,0,0,0,0,0,0,2
4489,674660,25,2,8,t,r,j,d,1,0,0,0,0,0,0,2
4490,431420,15,13,8,t,r,s,d,1,0,0,1,0,0,0,2
4491,106799,0,7,3,t,r,s,d,0,0,0,0,0,0,0,3
4492,1049769,10,6,5,t,w,s,d,0,0,0,0,1,0,0,2
4493,1038114,55,4,5,t,r,s,d,0,0,0,0,1,0,0,2
4494,384506,20,7,6,t,r,s,d,0,0,0,0,1,0,0,2
4495,262338,0,13,10,t,r,t,d,0,0,0,0,0,0,0,2
4496,325688,50,7,4,t,r,s,d,0,0,0,0,0,0,0,2
4497,640442,30,6,5,t,r,s,d,0,0,0,0,0,0,0,3
4498,446182,10,8,5,t,r,s,d,0,0,0,0,1,1,1,2
4499,480499,15,8,6,t,r,s,d,0,0,0,0,0,0,0,3
4500,333852,25,34,5,t,r,t,d,0,0,0,0,1,0,0,2
4501,171632,10,6,2,t,r,s,d,0,0,0,0,0,0,0,3
4502,454464,0,8,5,t,r,s,d,0,0,0,0,1,1,0,2
4503,691478,5,5,4,t,r,s,d,0,0,0,0,0,0,0,2
4504,15368,15,8,8,t,r,s,d,1,0,0,0,0,0,0,3
4505,38910,15,6,6,n,r,t,d,0,0,0,0,0,0,0,3
4506,23281,25,7,11,t,r,t,d,0,1,0,0,1,1,0,3
4507,437169,15,7,5,t,r,s,d,0,0,0,0,0,0,0,2
4508,20341,25,7,6,o,r,s,d,0,0,0,0,0,0,0,3
4509,955066,30,6,4,t,r,j,d,0,1,0,0,1,1,1,3
4510,794608,60,7,5,t,r,s,d,0,0,0,0,1,1,0,2
4511,640388,10,4,5,n,r,s,d,0,0,0,0,0,0,0,2
4512,780060,60,9,10,t,r,s,d,0,0,0,0,0,0,0,3
4513,611268,30,11,7,t,r,s,d,1,0,0,0,1,1,0,2
4514,709719,40,9,7,t,r,s,d,0,0,0,0,1,0,0,2
4515,563996,25,39,9,n,r,s,d,1,0,0,1,1,1,1,3
4516,607140,15,15,12,t,u,j,d,0,0,0,0,0,0,0,2
4517,314505,20,7,5,t,r,t,d,1,0,0,0,0,0,0,2
4518,627501,10,7,5,t,r,s,d,0,0,0,0,0,0,0,2
4519,456590,0,5,3,n,r,s,d,0,0,0,0,0,0,0,3
4520,770620,10,10,8,t,u,t,d,0,0,0,0,0,0,0,2
4521,399142,80,4,5,n,r,s,d,0,0,0,0,0,0,0,2
4522,837258,0,12,10,t,i,j,d,0,0,0,0,0,0,0,1
4523,271221,10,14,5,t,w,s,u,0,0,0,0,0,0,0,1
4524,766191,0,29,3,t,u,s,d,0,0,0,0,0,0,0,2
4525,769307,25,3,5,t,r,s,d,1,0,0,0,0,0,0,2
4526,767768,15,9,6,t,r,s,d,0,0,0,0,1,0,0,2
4527,216644,15,8,7,t,r,s,d,0,0,0,0,1,1,0,2
4528,281439,10,7,7,t,r,s,d,0,0,0,0,0,0,0,1
4529,852921,5,16,5,t,r,s,d,0,0,0,0,0,0,0,2
4530,638639,15,6,3,t,r,s,d,0,0,0,0,1,0,0,2
4531,500005,15,6,4,n,r,s,d,0,1,0,0,1,0,0,3
4532,959794,45,15,7,t,r,s,u,0,0,0,1,0,0,0,2
4533,1025667,25,13,8,t,r,s,d,1,0,0,1,0,0,0,2
4534,525728,115,5,11,t,r,j,d,1,0,0,1,1,0,0,3
4535,900665,25,4,7,t,r,t,d,0,0,0,0,0,0,0,3
4536,230082,10,7,5,t,r,t,d,0,0,0,0,0,0,0,3
4537,690707,5,3,8,n,r,t,d,0,0,0,0,0,0,0,3
4538,361806,20,9,6,t,r,s,d,0,0,0,0,1,1,0,2
4539,795869,5,4,4,t,r,s,d,0,0,0,0,0,0,0,1
4540,446361,40,13,6,t,r,s,d,0,0,0,0,0,0,0,2
4541,943885,20,5,6,o,r,s,d,0,0,0,0,1,1,0,3
4542,706157,5,6,3,t,r,s,d,1,0,0,0,1,0,0,2
4543,986610,10,15,3,t,i,s,d,0,0,0,0,0,0,0,2
4544,91486,5,10,7,t,r,t,d,0,0,0,0,0,0,0,2
4545,608933,0,10,4,t,r,s,d,0,0,0,0,0,0,0,3
4546,883170,30,7,7,o,r,s,d,0,0,0,0,0,0,0,2
4547,782679,0,5,2,t,r,s,q,0,0,0,0,1,0,0,3
4548,500083,0,7,5,n,r,s,d,0,0,0,0,0,0,0,2
4549,441368,45,8,6,t,r,t,q,0,0,0,0,1,0,0,3
4550,809857,40,6,9,t,r,t,d,0,0,0,1,0,0,0,2
4551,20611,60,8,4,t,r,s,d,0,0,0,0,0,0,0,2
4552,851375,35,6,4,t,r,s,d,0,0,0,0,0,0,0,2
4553,1043461,10,4,5,t,w,s,d,0,0,0,0,1,0,0,2
4554,1033247,5,12,3,t,r,s,d,0,0,0,1,0,0,0,2
4555,737540,0,3,3,t,u,s,d,0,0,0,0,0,0,0,1
4556,168335,10,8,5,t,r,s,d,1,0,0,0,0,0,0,2
4557,355597,15,9,7,t,r,s,d,1,0,0,0,0,0,0,2
4558,619469,5,4,5,t,r,s,d,0,0,0,0,0,0,0,2
4559,183502,20,4,3,t,r,s,d,0,0,0,0,0,0,0,2
4560,174517,25,11,7,t,r,t,d,0,0,0,0,0,0,0,2
4561,391087,10,10,4,t,r,t,d,0,0,0,0,0,0,0,2
4562,657552,10,13,3,t,r,s,d,0,0,0,0,0,0,0,2
4563,359426,0,2,2,t,w,s,d,0,0,0,0,1,0,1,1
4564,869506,15,8,5,t,r,s,d,0,0,0,0,0,0,0,3
4565,702183,10,6,6,t,w,s,d,0,0,0,0,1,0,0,2
4566,753196,0,8,7,t,r,s,d,0,0,0,0,0,0,0,2
4567,182557,10,7,5,n,r,s,d,0,0,0,0,0,0,0,3
4568,509862,55,9,5,t,r,s,d,0,0,0,0,0,0,0,3
4569,663922,5,9,6,t,u,s,d,0,0,1,0,1,0,0,2
4570,437742,80,8,6,t,r,s,d,1,0,0,0,0,0,0,3
4571,922891,5,6,12,t,u,j,d,0,0,0,0,0,0,0,1
4572,182692,25,7,5,t,r,s,d,0,0,0,0,0,0,0,2
4573,918316,25,6,6,t,r,t,q,0,0,0,0,0,0,0,3
4574,525535,20,8,5,t,r,s,d,0,0,0,0,0,0,0,2
4575,222339,15,5,5,t,r,s,d,0,0,0,0,0,0,0,3
4576,310792,40,9,4,t,r,t,q,0,0,0,0,0,0,0,2
4577,12561,15,7,7,t,r,s,d,0,0,0,0,0,0,0,1
4578,167499,20,8,4,n,r,s,d,0,0,0,0,1,0,0,2
4579,497328,40,3,5,t,w,s,d,0,0,0,0,1,0,0,2
4580,565952,20,7,6,t,w,s,d,0,0,0,0,1,0,0,2
4581,1018537,10,12,4,t,r,s,d,0,0,0,0,0,0,0,2
4582,83149,50,7,7,t,r,t,d,1,0,0,0,0,0,0,2
4583,709729,5,2,3,t,r,s,d,0,0,0,0,0,0,0,2
4584,14128,15,15,2,t,u,t,d,0,0,1,0,0,0,0,3
4585,517893,10,4,5,t,r,s,d,0,0,0,0,0,0,0,3
4586,658512,25,7,6,t,r,s,d,0,0,0,0,0,0,0,3
4587,545726,25,7,4,t,r,s,d,0,0,0,0,0,0,0,3
4588,613718,35,12,5,t,r,s,d,0,0,0,0,0,0,0,3
4589,893330,15,7,5,t,r,s,d,0,0,0,0,0,0,0,2
4590,683481,25,7,5,n,r,t,d,0,0,0,0,1,0,0,2
4591,770872,5,9,6,n,r,s,d,0,0,0,0,1,0,0,3
4592,229474,25,7,5,n,r,s,d,0,1,0,0,1,0,0,2
4593,680993,20,7,5,n,r,s,d,0,0,0,0,0,0,0,3
4594,257205,0,2,5,t,r,s,d,0,0,0,0,0,0,0,2
4595,387655,5,10,6,t,i,s,d,0,0,0,0,0,0,0,1
4596,144510,0,7,5,n,r,s,d,0,0,0,0,0,0,0,3
4597,573631,5,17,6,t,r,j,d,0,0,0,0,0,0,0,1
4598,845799,35,12,6,t,r,s,d,0,1,0,0,0,0,0,2
4599,972001,15,6,6,t,r,s,d,0,0,0,0,0,0,0,3
4600,520289,10,5,6,t,r,s,d,0,0,0,0,0,0,0,2
4601,375115,10,2,4,t,u,s,d,0,0,0,0,0,0,0,2
4602,242799,15,4,4,t,r,s,d,0,0,0,0,0,0,0,2
4603,73686,40,19,5,t,r,s,d,0,0,0,0,0,0,0,2
4604,604871,5,8,3,n,r,s,d,0,0,0,0,1,1,0,3
4605,63251,20,7,7,t,r,s,d,0,0,0,0,0,0,0,2
4606,667510,15,10,6,t,r,s,d,0,0,0,0,0,0,0,3
4607,681051,10,5,7,t,r,s,d,0,0,0,0,0,0,0,2
4608,242267,5,8,2,t,r,s,d,0,0,0,0,1,0,1,2
4609,94589,30,9,4,n,r,s,d,0,0,0,0,0,0,0,2
4610,103165,20,12,5,t,r,s,d,0,0,0,0,0,0,0,3
4611,926395,30,18,8,t,r,t,d,0,0,0,0,1,0,0,3
4612,228060,5,11,8,o,r,s,d,0,0,0,1,0,0,0,2
4613,516903,20,4,5,t,r,s,d,0,0,0,0,0,0,0,1
4614,549426,30,8,6,t,r,s,d,1,0,0,0,0,0,0,3
4615,1046171,25,15,6,t,r,t,d,0,0,0,0,1,0,0,2
4616,231587,20,11,6,t,r,t,d,0,0,0,0,0,0,0,2
4617,564107,70,13,8,t,r,o,d,0,0,0,0,1,0,0,2
4618,709340,30,7,7,t,r,s,d,0,0,0,0,0,0,0,2
4619,460410,15,9,6,t,r,s,d,0,0,0,0,0,0,0,2
4620,52119,10,12,5,t,r,s,d,0,0,0,0,1,1,0,3
4621,683323,5,4,5,t,r,s,d,0,0,0,0,0,0,0,3
4622,982320,20,14,6,t,u,s,d,0,0,1,0,0,0,0,2
4623,456605,0,6,5,t,u,t,d,0,0,0,0,0,0,0,2
4624,131281,25,7,5,t,r,s,d,0,0,0,0,1,0,0,2
4625,595850,10,10,5,n,r,s,d,0,0,0,0,1,0,0,2
4626,806645,10,7,5,t,r,s,d,0,0,0,0,1,1,0,3
4627,402261,50,3,4,t,r,s,d,0,0,0,0,0,0,0,3
4628,73260,10,6,7,t,w,s,d,0,0,0,0,1,0,0,2
4629,969354,20,5,4,n,r,s,d,0,0,0,0,0,0,0,2
4630,809491,25,7,6,t,r,s,d,0,0,0,0,0,0,0,3
4631,176052,80,8,11,t,r,s,d,0,0,0,1,0,1,0,3
4632,1009620,10,15,7,t,r,s,d,0,0,0,0,0,0,0,3
4633,29408,20,11,5,t,r,s,d,0,0,0,0,0,0,0,3
4634,745621,25,7,6,o,r,s,d,0,0,0,0,1,0,0,2
4635,983362,10,8,7,t,r,s,d,0,0,0,0,0,0,0,3
4636,93360,15,13,6,t,r,s,d,0,0,0,0,0,0,0,2
4637,116371,0,10,5,t,r,s,d,0,0,0,0,0,0,0,2
4638,281196,75,8,7,t,r,s,d,0,0,0,0,0,0,0,3
4639,481721,15,3,7,n,r,s,d,0,0,0,0,0,0,0,2
4640,1049496,30,7,8,t,r,s,d,0,0,0,0,0,0,0,3
4641,813652,10,7,2,t,r,s,d,0,0,0,0,0,0,0,3
4642,289785,5,4,3,t,r,s,d,0,0,0,0,0,0,0,2
4643,331963,30,3,5,t,r,s,d,0,0,0,0,0,0,0,2
4644,527542,50,6,7,t,r,s,d,0,0,0,0,1,0,0,3
4645,677880,10,16,6,t,r,s,d,1,0,0,0,0,0,0,3
4646,98907,30,13,7,t,r,s,d,0,0,0,0,1,0,0,2
4647,364278,10,7,5,t,r,s,d,0,0,0,0,0,0,0,2
4648,757418,10,20,10,t,i,s,d,0,0,0,0,0,0,0,1
4649,66874,5,13,6,n,w,s,u,0,0,0,0,1,0,0,3
4650,62627,10,9,4,t,r,s,d,0,0,0,0,1,1,0,2
4651,562309,20,14,3,t,r,s,d,0,0,0,0,0,0,0,3
4652,433422,70,3,7,t,r,j,d,1,0,0,1,0,0,0,2
4653,946875,35,6,5,t,r,t,d,0,0,0,0,0,0,0,3
4654,410484,20,7,8,t,r,s,d,0,0,0,0,0,0,0,3
4655,71838,5,7,5,t,r,t,d,0,0,0,0,1,0,0,2
4656,848359,20,8,4,t,r,s,d,0,0,0,0,0,0,0,2
4657,648636,0,8,7,t,r,s,d,0,0,0,0,0,0,0,3
4658,320897,10,8,2,t,r,s,d,0,0,0,0,0,0,0,3
4659,286604,15,3,4,t,r,s,d,0,1,0,0,0,0,0,3
4660,605877,35,7,4,t,r,s,d,0,0,1,0,1,0,0,2
4661,217685,55,5,4,t,r,s,d,0,0,0,0,1,0,0,2
4662,855950,25,12,9,n,u,s,d,0,0,0,0,0,0,0,2
